Character Number	State Number	SimJ Score	NIC Score
56	1	1.0	0.8592897588827996
57	0	0.3741496598639456	0.8283747805093862
57	1	0.25287356321839083	0.8104346285418967
58	0	0.06	0.5956464584260635
58	1	0.24324324324324326	0.7380652380150113
59	0	1.0	0.8891275617867876
59	1	0.4264264264264264	0.8305513428096328
60	0	1.0	0.8521700823823836
60	1	0.21428571428571427	0.7429904330846943
61	0	1.0	0.8169053918935024
61	1	1.0	0.8033149520414808
62	0	0.41818181818181815	0.9044663016184409
62	1	0.41818181818181815	0.88284756204569
63	0	1.0	0.8632410753295616
63	1	1.0	0.7555369971700032
64	0	0.025380710659898477	0.6571778233393873
64	1	0.1473922902494331	0.9044663016184409
65	0	0.0015877539388511176	0.553671336301208
65	1	0.00297097585129885	0.553671336301208
65	2	0.01436265709156194	0.8169053918935024
65	3	0	0
66	0	0.0007375991148810622	0.45906724703626445
66	1	0.0007375991148810622	0.45906724703626445
67	0	0.5902569123257149	0.8305513428096328
67	1	0.8655445544554455	0.8675088222140369
68	0	0.6938775510204082	0.8962472382872035
68	1	0.6938775510204082	0.8962472382872035
69	0	0.6666666666666666	0.8891275617867876
69	1	0.21428571428571427	0.8489376762282236
70	0	0.8481012658227848	0.8675088222140369
70	1	0.04303288497439089	0.9044663016184409
70	2	0.25	0.9260850411911918
70	3	0.2341864922764686	0.9260850411911918
71	0	0.16666666666666666	0.6492791394511387
71	1	0.0011795662825514926	0.41307582482181826
71	2	0.0014951746635857007	0.5439194010501177
72	0	1.0	0.9044663016184409
72	1	1.0	0.9044663016184409
73	0	0.6165413533834586	0.8402724314458849
73	1	0.803921568627451	0.8891275617867876
74	0	1.0	0.8430073064105073
74	1	1.0	0.8430073064105073
75	0	0.8805970149253731	0.8962472382872035
75	1	1.0	0.8891275617867876
76	0	0.607773851590106	0.8891275617867876
76	1	0.23306233062330622	0.877229910850289
77	0	0.007246376811594203	0.713398904855323
77	1	1.0	0.8675088222140369
78	0	1.0	0.8430073064105073
78	1	1.0	0.8430073064105073
79	0	0.25	0.8305513428096328
79	1	1.0	0.8675088222140369
80	0	1.0	0.8402724314458849
80	1	1.0	0.8402724314458849
81	0	0.21428571428571427	0.7631250664829167
81	1	0.21428571428571427	0.7606732150966484
82	0	1.0	0.8891275617867876
82	1	1.0	0.8891275617867876
82	2	1.0	0.8402724314458849
83	0	0.09523809523809523	0.6017606049789446
83	1	0.09523809523809523	0.5861110141761336
84	0	1.0	0.8402724314458849
84	1	1.0	0.8402724314458849
85	0	0.00804289544235925	0.7058183925365772
85	2	1.0	0.8402724314458849
85	1	0.00804289544235925	0.7058183925365772
86	0	0.010255325897341017	0.7098191465133166
86	1	0.0051015041548332805	0.6437877032180285
87	0	0.16666666666666666	0.678968835670281
87	1	0.16666666666666666	0.7029018170195569
88	0	1.0	0.8402724314458849
88	1	1.0	0.8402724314458849
89	0	0.34210526315789475	0.8521700823823836
89	1	0.34210526315789475	0.8521700823823836
90	0	0.1717755928282244	0.8376710193100487
90	1	0.1717755928282244	0.832820552174477
91	0	0.16688396349413298	0.8135719082261128
91	1	1.0	0.8632410753295616
92	0	0.7395833333333334	0.8458900826412861
92	1	0.43578708946772365	0.9260850411911918
93	0	0.47692307692307695	0.8458900826412861
93	1	0.47692307692307695	0.8458900826412861
94	0	1.0	0.8962472382872035
94	1	1.0	0.8962472382872035
94	2	1.0	0.8675088222140369
95	0	1.0	0.8675088222140369
95	1	1.0	0.8675088222140369
96	0	1.0	0.8402724314458849
96	1	1.0	0.8402724314458849
97	0	0.39436619718309857	0.8458900826412861
97	1	0.46408839779005523	0.8458900826412861
98	0	0.7666666666666667	0.8430073064105073
98	2	0.7666666666666667	0.9260850411911918
98	1	0.18930041152263374	0.794716396914191
99	0	1.0	0.8283747805093862
99	1	1.0	0.8283747805093862
100	0	0.012311901504787962	0.3729394950011074
100	1	0.017786561264822136	0.3729394950011074
101	0	0.5	0.88284756204569
101	1	0.05975395430579965	0.6173737894258832
102	0	1.0	0.88284756204569
102	1	1.0	0.8721481272032677
102	2	1.0	0.8402724314458849
103	0	1.0	0.9630425205955958
103	1	1.0	0.9630425205955958
104	0	1.0	0.8376710193100487
104	1	1.0	0.9044663016184409
105	0	0.00505348269182178	0.5943074033108736
105	1	0.002746422784323419	0.5943074033108736
106	0	0.2222222222222222	0.6989939607346307
106	1	0.16666666666666666	0.6544128577861626
107	0	0.3783783783783784	0.8458900826412861
107	1	0.2527075812274368	0.8104346285418967
108	0	0.5	0.877229910850289
108	1	0.21605839416058395	0.8104346285418967
109	0	1.0	0.8402724314458849
109	1	1.0	0.8402724314458849
110	0	0.9310344827586207	0.8521700823823836
110	1	0.9310344827586207	0.8721481272032677
110	2	0.9310344827586207	0.8632410753295616
111	0	0.23946243127672573	0.9141873902546929
111	1	0.23946243127672573	0.9141873902546929
112	0	0.9354838709677419	0.8632410753295616
112	1	0.9354838709677419	0.8962472382872035
113	0	0.25	0.9044663016184409
113	1	0.25	0.9044663016184409
114	0	0.19103773584905662	0.5682421868082219
114	1	0.19103773584905662	0.5682421868082219
115	0	0.5	0.794716396914191
115	1	0.08450704225352113	0.5949727272951856
115	2	1.0	0.8632410753295616
115	3	0.002886002886002886	0.5949727272951856
116	0	1.0	0.88284756204569
116	1	1.0	0.8675088222140369
117	0	1.0	0.8891275617867876
117	1	0.75	0.8891275617867876
118	0	1.0	0.8033149520414808
118	1	1.0	0.8033149520414808
119	0	0.0028285465622280245	0.5639432548466119
119	1	0.0028285465622280245	0.5639432548466119
120	0	0.1748971193415638	0.7287376446869762
120	1	0.11921458625525946	0.5556964076149808
121	0	0.04330175913396482	0.8152126029779796
121	1	0.056239015817223195	0.8152126029779796
122	0	0.05165155440414508	0.7893261165207536
122	1	0.05165155440414508	0.7893261165207536
123	0	0.175	0.8891275617867876
123	1	0.175	0.8891275617867876
124	0	0.24509803921568626	0.6465331422032106
124	1	0.6818181818181818	0.8489376762282236
125	0	0.33212996389891697	0.682444446011938
125	2	0.005946481665014866	0.7116984026128774
125	1	0.2334096109839817	0.6857200354293808
126	0	1.0	0.8675088222140369
126	1	1.0	0.8675088222140369
127	0	0.5830315571650284	0.9414237810228451
127	1	0.6764705882352942	0.8556111712775382
127	2	0.4252696456086287	0.5582971787547631
128	0	1.0	0.8262835959251577
128	1	1.0	0.8262835959251577
129	0	1.0	0.9141873902546929
129	1	1.0	0.8891275617867876
130	0	0.005934718100890208	0.7154111577119454
130	1	0.02287581699346405	0.7154111577119454
131	0	0.1270471464019851	0.9141873902546929
131	1	0.1270471464019851	0.9630425205955958
132	0	0.5084745762711864	0.8242713430685351
132	1	0.2564102564102564	0.8242713430685351
133	0	1.0	0.8891275617867876
133	1	1.0	0.8675088222140369
134	0	0.7204301075268817	0.8521700823823836
134	1	0.7204301075268817	0.8521700823823836
134	2	0.7204301075268817	0.8891275617867876
135	0	0.5833333333333334	0.8033149520414808
135	1	0.5833333333333334	0.8033149520414808
136	0	1.0	0.8489376762282236
136	1	1.0	0.8489376762282236
137	0	1.0	0.8430073064105073
137	1	1.0	0.8430073064105073
137	2	0.011342155009451797	0.5602158057329465
138	0	1.0	0.818653691873134
138	1	1.0	0.818653691873134
139	0	0.8064516129032258	0.8074717345315645
139	1	0.8064516129032258	0.8007135399056446
140	0	0.0020322908434007	0.3918668260832806
140	1	0.0016989145823501652	0.3918668260832806
141	0	0.005606243816642849	0.6671748161993715
141	1	0.007263922518159807	0.6671748161993715
142	0	1.0	0.7412976441691714
142	1	1.0	0.8430073064105073
142	2	1.0	0.7470079424291702
143	0	1.0	0.8721481272032677
143	1	1.0	0.8721481272032677
144	0	0.026578073089700997	0.5063588702705347
144	1	0.026578073089700997	0.5063588702705347
145	0	1.0	0.8721481272032677
145	1	1.0	0.8721481272032677
145	2	1.0	0.877229910850289
145	3	1.0	0.8721481272032677
146	0	0.42495784148397975	0.9044663016184409
146	1	0.49606299212598426	0.9630425205955958
147	0	0.9310344827586207	0.8521700823823836
147	1	0.9310344827586207	0.8521700823823836
148	0	0.5559105431309904	0.8351906477988637
148	1	0.6904761904761905	0.8891275617867876
148	2	0.3123877917414722	0.8351906477988637
149	0	1.0	0.8402724314458849
149	1	1.0	0.8402724314458849
150	0	0.0	0.0
150	1	0.0	0.0
150	2	0.0	0.0
150	3	0.0	0.0
151	0	1.0	0.8891275617867876
151	1	1.0	0.8891275617867876
152	0	0.42857142857142855	0.8592897588827996
152	1	0.42857142857142855	0.8592897588827996
153	0	0.19298245614035087	0.6136354491685666
153	1	0.19298245614035087	0.6000545109422067
154	0	1.0	0.8592897588827996
154	1	1.0	0.8592897588827996
155	0	0.4426229508196721	0.7994589320852534
155	1	0.84375	0.8351906477988637
156	0	1.0	0.818653691873134
156	1	1.0	0.818653691873134
157	0	1.0	0.8033149520414808
157	1	1.0	0.8033149520414808
158	0	0.24528301886792453	0.8119801968238195
158	1	0.24528301886792453	0.8074717345315645
159	0	0.004235656526761648	0.5231468107380656
159	1	0.003569690085997079	0.4915230533860228
160	0	0.175	0.88284756204569
160	1	0.175	0.88284756204569
161	0	0.5	0.8305513428096328
161	1	0.5	0.8305513428096328
162	0	0.9583333333333334	0.8351906477988637
162	1	0.9583333333333334	0.8351906477988637
163	0	1.0	0.8152126029779796
163	1	1.0	0.8104346285418967
164	0	0.25	0.8305513428096328
164	1	1.0	0.8675088222140369
165	0	1.0	0.9044663016184409
165	1	1.0	0.877229910850289
166	0	0.8378378378378378	0.7712396863483172
166	1	0.8378378378378378	0.7712396863483172
166	2	0.8378378378378378	0.7307498975435986
167	0	0.006502890173410405	0.6419466887354991
167	1	0.006502890173410405	0.6419466887354991
168	0	1.0	0.8962472382872035
168	1	0.010916534000454855	0.5922324966606015
169	0	0.22267206477732793	0.818653691873134
169	1	0.07834757834757834	0.818653691873134
170	0	0.12378640776699029	0.6539251863474734
170	1	0.12378640776699029	0.6539251863474734
170	2	0.12378640776699029	0.6539251863474734
171	0	0.03591160220994475	0.6718329849327441
171	1	0.04262295081967213	0.6718329849327441
172	0	0.34868421052631576	0.88284756204569
172	1	0.009761663286004058	0.6415603220284372
173	0	0.0	0.0
173	1	0.0	0.0
174	0	1.0	0.8402724314458849
174	1	1.0	0.8402724314458849
175	0	0.974025974025974	0.787313863664131
175	1	0.974025974025974	0.78169621246873
176	0	0.37209302325581395	0.8305513428096328
176	1	0.37209302325581395	0.8305513428096328
177	0	1.0	0.8458900826412861
177	1	1.0	0.8458900826412861
178	0	0.75	0.8891275617867876
178	1	0.015578190533253445	0.6735586492201402
179	0	0.9397590361445783	0.9260850411911918
179	1	0.9397590361445783	0.9260850411911918
180	0	1.0	0.8521700823823836
180	1	1.0	0.8521700823823836
180	2	1.0	0.8521700823823836
181	0	0.3372093023255814	0.9044663016184409
181	1	0.22795625427204375	0.8458900826412861
181	2	0.2839796318057188	0.88284756204569
182	0	1.0	0.877229910850289
182	1	1.0	0.9260850411911918
182	2	0.020689655172413793	0.8060498270061032
183	0	0.36	0.7677073769480027
183	1	0.36	0.6112207598437245
184	0	1.0	0.9260850411911918
184	1	1.0	0.9141873902546929
184	2	1.0	0.9141873902546929
184	3	0.7142857142857143	0.8962472382872035
185	0	0.2092106366915527	0.8351906477988637
185	1	0.7622249388753056	0.8721481272032677
186	0	0.5526315789473685	0.877229910850289
186	1	0.21283783783783783	0.44189482518748546
186	2	0.07749077490774908	0.426825243913598
186	3	0.5526315789473685	0.877229910850289
187	0	0.2567049808429119	0.8891275617867876
187	1	0.2567049808429119	0.8891275617867876
188	0	1.0	0.8402724314458849
188	1	0.36363636363636365	0.8262835959251577
188	2	0.36363636363636365	0.8262835959251577
189	0	1.0	0.877229910850289
189	1	0.25	0.8262835959251577
190	0	1.0	0.9044663016184409
190	1	1.0	0.9260850411911918
190	2	1.0	0.9260850411911918
191	0	0.11724137931034483	0.6056721621376079
191	1	0.08542713567839195	0.6056721621376079
192	0	0.3966808635629314	0.8521700823823836
192	1	0.7262705028233396	0.9044663016184409
193	0	0.12290502793296089	0.6315832023011213
193	1	0.08198757763975155	0.6315832023011213
194	0	0.9516129032258065	0.8632410753295616
194	1	0.9516129032258065	0.877229910850289
195	0	1.0	0.8632410753295616
195	1	1.0	0.8430073064105073
196	0	0.43109540636042404	0.8592897588827996
196	1	1.0	0.9260850411911918
196	2	1.0	0.8430073064105073
197	0	0.3142857142857143	0.8891275617867876
197	1	0.3142857142857143	0.8675088222140369
198	0	0.29256965944272445	0.8521700823823836
198	1	0.8289473684210527	0.8891275617867876
199	0	0.18181818181818182	0.8592897588827996
199	1	1.0	0.8891275617867876
200	0	1.0	0.9044663016184409
200	1	1.0	0.9044663016184409
201	0	0.75	0.8060498270061032
201	1	0.375	0.8060498270061032
201	2	1.0	0.8262835959251577
202	0	1.0	0.8675088222140369
202	1	1.0	0.8675088222140369
203	0	0.6666666666666666	0.8283747805093862
203	1	1.0	0.8632410753295616
