Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
29	0	EQ_1	EQ_1	0.21052631578947367	0.7657604790704121
29	1	EQ_1	EQ_1	0.2037037037037037	0.5990085434265372
30	0	EQ_1	EQ_1	0.6666666666666666	0.8526228203815318
30	1	EQ_1	EQ_1	0.5714285714285714	0.8526228203815318
31	0	EQ_1	EQ_1	0.12272727272727273	0.8463620535167237
31	1	EQ_1	EQ_1	0.12272727272727273	0.8463620535167237
32	0	EQ_1	EQ_1	0.5287356321839081	0.7953450902748909
32	1	EQ_1	EQ_1	0.5287356321839081	0.7953450902748909
33	0	EQ_1	EQ_1	1.0	0.8894671152861489
33	0	EQ_1	EQ_2	0.11133603238866396	0.5428042866648687
33	0	EQ_1	EQ_3	0.11133603238866396	0.5428042866648687
33	0	EQ_2	EQ_1	0.11133603238866396	0.5428042866648687
33	0	EQ_2	EQ_2	1.0	0.8894671152861489
33	0	EQ_2	EQ_3	0.9701492537313433	0.791003487875979
33	0	EQ_3	EQ_1	0.11133603238866396	0.5428042866648687
33	0	EQ_3	EQ_2	0.9701492537313433	0.791003487875979
33	0	EQ_3	EQ_3	1.0	0.9263114101907659
33	1	EQ_1	EQ_1	1.0	0.8832063484213408
33	2	EQ_1	EQ_1	0.5714285714285714	0.8381681615604518
33	2	EQ_1	EQ_2	0.0998185117967332	0.5428042866648687
33	2	EQ_1	EQ_3	0.0998185117967332	0.5428042866648687
33	2	EQ_2	EQ_1	0.11133603238866396	0.5428042866648687
33	2	EQ_2	EQ_2	1.0	0.8832063484213408
33	2	EQ_2	EQ_3	0.9701492537313433	0.791003487875979
33	2	EQ_3	EQ_1	0.11133603238866396	0.5428042866648687
33	2	EQ_3	EQ_2	0.9701492537313433	0.791003487875979
33	2	EQ_3	EQ_3	1.0	0.8894671152861489
33	3	EQ_1	EQ_1	0.5555555555555556	0.8832063484213408
33	3	EQ_1	EQ_2	0.375	0.8110151838744357
33	3	EQ_2	EQ_1	0.3	0.8110151838744357
33	3	EQ_2	EQ_2	1.0	0.8597206924451644
33	4	EQ_1	EQ_1	1.0	0.8407616067154203
34	0	EQ_1	EQ_1	1.0	0.9047588793060533
34	1	EQ_1	EQ_1	1.0	0.9047588793060533
34	1	EQ_1	EQ_2	0.7380952380952381	0.8776059016200373
34	1	EQ_2	EQ_1	0.7380952380952381	0.8776059016200373
34	1	EQ_2	EQ_2	1.0	0.9263114101907659
34	2	EQ_1	EQ_1	1.0	0.9263114101907659
34	2	EQ_2	EQ_1	0.5145228215767634	0.8725396812405707
34	3	EQ_1	EQ_1	1.0	0.9047588793060533
34	3	EQ_1	EQ_2	0.625	0.8679145844014362
34	3	EQ_2	EQ_1	0.625	0.8679145844014362
34	3	EQ_2	EQ_2	1.0	0.9631557050953831
35	0	EQ_1	EQ_1	1.0	0.8526228203815318
35	1	EQ_1	EQ_1	1.0	0.8526228203815318
36	0	EQ_1	EQ_1	0.3333333333333333	0.9047588793060533
36	1	EQ_1	EQ_1	1.0	0.9631557050953831
36	1	EQ_1	EQ_2	0.3333333333333333	0.9047588793060533
36	1	EQ_2	EQ_1	0.3333333333333333	0.9047588793060533
36	1	EQ_2	EQ_2	1.0	0.9416031742106703
37	0	EQ_1	EQ_1	0.68	0.8965649873497815
37	1	EQ_1	EQ_1	0.68	0.8157785254769148
38	0	EQ_1	EQ_1	0.4358974358974359	0.8407616067154203
38	1	EQ_1	EQ_1	0.3805970149253731	0.8013238666558348
38	2	EQ_1	EQ_1	0.75	0.9144501965246544
39	0	EQ_1	EQ_1	0.10985915492957747	0.7879652277273941
39	1	EQ_1	EQ_1	0.420863309352518	0.7931299746995627
39	1	EQ_1	EQ_2	0.2826086956521739	0.7931299746995627
39	2	EQ_1	EQ_1	0.420863309352518	0.7931299746995627
39	2	EQ_1	EQ_2	0.39097744360902253	0.7931299746995627
39	3	EQ_1	EQ_1	0.420863309352518	0.7931299746995627
39	3	EQ_1	EQ_2	0.2826086956521739	0.7931299746995627
39	3	EQ_1	EQ_3	0.39097744360902253	0.7931299746995627
40	0	EQ_1	EQ_1	1.0	0.9263114101907659
40	1	EQ_1	EQ_1	1.0	0.8776059016200373
40	2	EQ_1	EQ_1	1.0	0.9263114101907659
41	0	EQ_1	EQ_1	0.2542372881355932	0.8776059016200373
41	0	EQ_1	EQ_2	0.10315186246418338	0.6074374480635577
41	0	EQ_2	EQ_1	0.14457831325301204	0.6074374480635577
41	0	EQ_2	EQ_2	0.42857142857142855	0.9047588793060533
41	1	EQ_1	EQ_1	0.2542372881355932	0.8407616067154203
41	1	EQ_1	EQ_2	0.08450704225352113	0.6074374480635577
41	1	EQ_2	EQ_1	0.11764705882352941	0.6074374480635577
41	1	EQ_2	EQ_2	0.42857142857142855	0.8832063484213408
42	0	EQ_1	EQ_1	1.0	0.8776059016200373
42	1	EQ_1	EQ_1	1.0	0.8965649873497815
42	2	EQ_1	EQ_1	1.0	0.8776059016200373
43	0	EQ_1	EQ_1	0.006963984243106359	0.6261802839371547
43	1	EQ_1	EQ_1	0.0073439412484700125	0.7175761029242761
43	2	EQ_1	EQ_1	0.007220216606498195	0.7175761029242761
44	0	EQ_1	EQ_1	0.2395543175487465	0.8026047739750292
44	0	EQ_1	EQ_2	0.2395543175487465	0.8026047739750292
44	0	EQ_2	EQ_1	0.2395543175487465	0.8026047739750292
44	0	EQ_2	EQ_2	0.2395543175487465	0.8026047739750292
44	1	EQ_1	EQ_1	0.31851851851851853	0.8463620535167237
44	1	EQ_1	EQ_2	0.31851851851851853	0.8463620535167237
44	1	EQ_2	EQ_1	0.31851851851851853	0.8463620535167237
44	1	EQ_2	EQ_2	0.31851851851851853	0.8463620535167237
45	0	EQ_1	EQ_1	0.5	0.8832063484213408
45	1	EQ_1	EQ_1	0.6	0.8832063484213408
46	0	EQ_1	EQ_1	0.8857142857142857	0.8725396812405707
46	0	EQ_1	EQ_2	0.7692307692307693	0.8725396812405707
46	0	EQ_2	EQ_1	0.7894736842105263	0.8725396812405707
46	0	EQ_2	EQ_2	0.775	0.8725396812405707
46	1	EQ_1	EQ_1	0.8857142857142857	0.8679145844014362
46	1	EQ_1	EQ_2	0.7692307692307693	0.8679145844014362
46	1	EQ_2	EQ_1	0.7894736842105263	0.8679145844014362
46	1	EQ_2	EQ_2	0.775	0.8679145844014362
47	0	EQ_1	EQ_1	0.6666666666666666	0.8560533707353247
47	1	EQ_1	EQ_1	0.6666666666666666	0.8965649873497815
47	1	EQ_1	EQ_2	0.5836298932384342	0.8095177586121066
47	1	EQ_1	EQ_3	0.6490299823633157	0.8381681615604518
47	1	EQ_1	EQ_4	0.6548042704626335	0.8381681615604518
47	1	EQ_1	EQ_5	0.006369426751592357	0.5697264305810043
47	1	EQ_2	EQ_1	0.5836298932384342	0.8095177586121066
47	1	EQ_2	EQ_2	0.6666666666666666	0.8560533707353247
47	1	EQ_2	EQ_3	0.5784832451499118	0.8095177586121066
47	1	EQ_2	EQ_4	0.5836298932384342	0.8095177586121066
47	1	EQ_2	EQ_5	0.0069605568445475635	0.5697264305810043
47	1	EQ_3	EQ_1	0.6490299823633157	0.8381681615604518
47	1	EQ_3	EQ_2	0.5784832451499118	0.8095177586121066
47	1	EQ_3	EQ_3	0.6666666666666666	0.8965649873497815
47	1	EQ_3	EQ_4	0.6490299823633157	0.8381681615604518
47	1	EQ_3	EQ_5	0.0063025210084033615	0.5697264305810043
47	1	EQ_4	EQ_1	0.6548042704626335	0.8381681615604518
47	1	EQ_4	EQ_2	0.5836298932384342	0.8095177586121066
47	1	EQ_4	EQ_3	0.6490299823633157	0.8381681615604518
47	1	EQ_4	EQ_4	0.6666666666666666	0.8965649873497815
47	1	EQ_4	EQ_5	0.006369426751592357	0.5697264305810043
47	1	EQ_5	EQ_1	0.006369426751592357	0.5697264305810043
47	1	EQ_5	EQ_2	0.0069605568445475635	0.5697264305810043
47	1	EQ_5	EQ_3	0.0063025210084033615	0.5697264305810043
47	1	EQ_5	EQ_4	0.006369426751592357	0.5697264305810043
47	1	EQ_5	EQ_5	1.0	0.9631557050953831
48	0	EQ_1	EQ_1	0.4	0.8526228203815318
48	0	EQ_1	EQ_2	0.38127090301003347	0.8174661301247403
48	0	EQ_2	EQ_1	0.38127090301003347	0.8174661301247403
48	0	EQ_2	EQ_2	0.4	0.9047588793060533
48	1	EQ_1	EQ_1	1.0	0.8894671152861489
48	1	EQ_1	EQ_2	0.13712686567164178	0.6018699861106871
48	1	EQ_1	EQ_3	0.006809969424627073	0.6018699861106871
48	1	EQ_2	EQ_1	0.13712686567164178	0.6018699861106871
48	1	EQ_2	EQ_2	1.0	0.8776059016200373
48	1	EQ_2	EQ_3	0.007988787666433076	0.6079343829531283
48	1	EQ_3	EQ_1	0.006809969424627073	0.6018699861106871
48	1	EQ_3	EQ_2	0.007988787666433076	0.6079343829531283
48	1	EQ_3	EQ_3	1.0	0.8560533707353247
48	2	EQ_1	EQ_1	1.0	0.8494003136653085
48	2	EQ_1	EQ_2	0.16013071895424835	0.6018699861106871
48	2	EQ_1	EQ_3	0.00917388251813714	0.6040522571552838
48	2	EQ_2	EQ_1	0.16013071895424835	0.6018699861106871
48	2	EQ_2	EQ_2	1.0	0.9047588793060533
48	2	EQ_2	EQ_3	0.007982075339588293	0.6079343829531283
48	2	EQ_3	EQ_1	0.00917388251813714	0.6040522571552838
48	2	EQ_3	EQ_2	0.007982075339588293	0.6079343829531283
48	2	EQ_3	EQ_3	1.0	0.8560533707353247
49	0	EQ_1	EQ_1	1.0	0.9047588793060533
49	1	EQ_1	EQ_1	1.0	0.8894671152861489
50	0	EQ_1	EQ_1	0.0	0.0
50	1	EQ_1	EQ_1	0.0	0.0
51	0	EQ_1	EQ_1	0.01196227283183805	0.689232070170145
51	1	EQ_1	EQ_1	0.01196227283183805	0.6989848738982556
51	2	EQ_1	EQ_1	1.0	0.8463620535167237
52	0	EQ_1	EQ_1	0.2	0.7279526215595992
52	1	EQ_1	EQ_1	0.2	0.7116363394489691
53	0	EQ_1	EQ_1	1.0	0.8526228203815318
53	1	EQ_1	EQ_1	1.0	0.8526228203815318
54	0	EQ_1	EQ_1	0.6666666666666666	0.8560533707353247
54	1	EQ_1	EQ_1	0.6666666666666666	0.8560533707353247
55	0	EQ_1	EQ_1	0.25	0.8434881059612479
55	1	EQ_1	EQ_1	0.25	0.8434881059612479
55	1	EQ_1	EQ_2	0.24175824175824176	0.8192090758307077
55	1	EQ_2	EQ_1	0.24175824175824176	0.8192090758307077
55	1	EQ_2	EQ_2	0.25	0.8725396812405707
55	2	EQ_1	EQ_1	1.0	0.8210111155744947
56	0	EQ_1	EQ_1	1.0	0.8526228203815318
56	1	EQ_1	EQ_1	1.0	0.8560533707353247
57	0	EQ_1	EQ_1	0.6111111111111112	0.9047588793060533
57	1	EQ_1	EQ_1	0.6111111111111112	0.9263114101907659
58	0	EQ_1	EQ_1	0.14367816091954022	0.6689229897067734
58	0	EQ_2	EQ_1	0.78125	0.9263114101907659
58	1	EQ_1	EQ_1	0.78125	0.8463620535167237
58	1	EQ_1	EQ_2	0.14367816091954022	0.6689229897067734
58	1	EQ_2	EQ_1	0.14285714285714285	0.6689229897067734
58	1	EQ_2	EQ_2	0.78125	0.9263114101907659
59	0	EQ_1	EQ_1	1.0	0.8832063484213408
59	1	EQ_1	EQ_1	1.0	0.8679145844014362
60	0	EQ_1	EQ_1	1.0	0.8494003136653085
60	0	EQ_1	EQ_2	0.21428571428571427	0.7420899356676807
60	0	EQ_2	EQ_1	0.6666666666666666	0.7988510914313365
60	0	EQ_2	EQ_2	0.21428571428571427	0.7420899356676807
60	1	EQ_1	EQ_1	1.0	0.8832063484213408
61	0	EQ_1	EQ_1	1.0	0.8141428554512411
61	1	EQ_1	EQ_1	1.0	0.8000731011472263
62	0	EQ_1	EQ_1	0.005315461058470071	0.47533280075160117
62	1	EQ_1	EQ_1	0.005315461058470071	0.47533280075160117
63	0	EQ_1	EQ_1	1.0	0.8636599077480517
63	1	EQ_1	EQ_1	0.011494252873563218	0.7562856797949457
63	1	EQ_1	EQ_2	0.25	0.9631557050953831
63	1	EQ_2	EQ_1	0.004524886877828055	0.6654727850427015
63	1	EQ_2	EQ_2	0.2222222222222222	0.9047588793060533
64	0	EQ_1	EQ_1	0.007807620237351655	0.6745583954580671
64	1	EQ_1	EQ_1	0.17069327731092437	0.9144501965246544
65	0	EQ_1	EQ_1	0.8	0.9047588793060533
65	0	EQ_1	EQ_2	0.7727272727272727	0.8597206924451644
65	0	EQ_2	EQ_1	0.7727272727272727	0.8597206924451644
65	0	EQ_2	EQ_2	0.8	0.9047588793060533
65	1	EQ_1	EQ_1	0.8	0.9047588793060533
65	2	EQ_1	EQ_1	0.006600660066006601	0.5571338538294258
65	2	EQ_1	EQ_2	0.007067137809187279	0.5571338538294258
65	3	EQ_1	EQ_1	0	0
66	0	EQ_1	EQ_1	0.5942028985507246	0.9631557050953831
66	1	EQ_1	EQ_1	0.5942028985507246	0.9631557050953831
67	0	EQ_1	EQ_1	1.0	0.9263114101907659
67	1	EQ_1	EQ_1	1.0	0.8894671152861489
68	0	EQ_1	EQ_1	0.0026873940546574605	0.5892422410690062
68	1	EQ_1	EQ_1	0.0026873940546574605	0.5892422410690062
69	0	EQ_1	EQ_1	0.12337662337662338	0.8356953863359535
69	1	EQ_1	EQ_1	0.12337662337662338	0.8356953863359535
70	0	EQ_1	EQ_1	1.0	0.8636599077480517
70	1	EQ_1	EQ_1	1.0	0.9631557050953831
70	2	EQ_1	EQ_1	1.0	0.9416031742106703
70	3	EQ_1	EQ_1	0.820900900900901	0.9416031742106703
71	0	EQ_1	EQ_1	1.0	0.8310702894968192
71	1	EQ_1	EQ_1	0.25	0.9144501965246544
71	1	EQ_1	EQ_2	0.1551155115511551	0.8381681615604518
71	1	EQ_2	EQ_1	0.1551155115511551	0.8381681615604518
71	1	EQ_2	EQ_2	0.25	0.8965649873497815
71	2	EQ_1	EQ_1	0.25	0.9144501965246544
71	2	EQ_1	EQ_2	0.1551155115511551	0.8381681615604518
71	2	EQ_1	EQ_3	0.1340941512125535	0.8381681615604518
71	2	EQ_1	EQ_4	0.1136890951276102	0.8965649873497815
71	2	EQ_2	EQ_1	0.1551155115511551	0.8381681615604518
71	2	EQ_2	EQ_2	0.25	0.8965649873497815
71	2	EQ_2	EQ_3	0.19246861924686193	0.8526228203815318
71	2	EQ_2	EQ_4	0.1643835616438356	0.8832063484213408
71	2	EQ_3	EQ_1	0.1340941512125535	0.8381681615604518
71	2	EQ_3	EQ_2	0.19246861924686193	0.8526228203815318
71	2	EQ_3	EQ_3	0.25	0.9144501965246544
71	2	EQ_3	EQ_4	0.1849096705632306	0.8965649873497815
71	2	EQ_4	EQ_1	0.1136890951276102	0.8965649873497815
71	2	EQ_4	EQ_2	0.1643835616438356	0.8832063484213408
71	2	EQ_4	EQ_3	0.1849096705632306	0.8965649873497815
71	2	EQ_4	EQ_4	0.25	0.9631557050953831
72	0	EQ_1	EQ_1	1.0	0.8965649873497815
72	1	EQ_1	EQ_1	1.0	0.8965649873497815
73	0	EQ_1	EQ_1	1.0	0.9047588793060533
73	1	EQ_1	EQ_1	1.0	0.9047588793060533
74	0	EQ_1	EQ_1	1.0	0.8407616067154203
74	1	EQ_1	EQ_1	1.0	0.8407616067154203
75	0	EQ_1	EQ_1	0.14285714285714285	0.8494003136653085
75	0	EQ_1	EQ_2	0.7397260273972602	0.8894671152861489
75	0	EQ_2	EQ_1	0.7397260273972602	0.8494003136653085
75	0	EQ_2	EQ_2	0.14285714285714285	0.8560533707353247
75	1	EQ_1	EQ_1	1.0	0.8526228203815318
75	1	EQ_1	EQ_2	0.12272727272727273	0.7899713179388176
75	1	EQ_2	EQ_1	0.12272727272727273	0.7899713179388176
75	1	EQ_2	EQ_2	1.0	0.8894671152861489
76	0	EQ_1	EQ_1	0.6153846153846154	0.9263114101907659
76	0	EQ_1	EQ_2	0.008421052631578947	0.6431077179827329
76	0	EQ_2	EQ_1	0.005103668261562998	0.6431077179827329
76	0	EQ_2	EQ_2	0.555735056542811	0.9631557050953831
76	1	EQ_1	EQ_1	0.6153846153846154	0.9263114101907659
76	1	EQ_1	EQ_2	0.008421052631578947	0.6431077179827329
76	1	EQ_2	EQ_1	0.005103668261562998	0.6431077179827329
76	1	EQ_2	EQ_2	0.555735056542811	0.9631557050953831
77	0	EQ_1	EQ_1	1.0	0.8965649873497815
77	1	EQ_1	EQ_1	0.18181818181818182	0.8080613639049171
77	1	EQ_1	EQ_2	1.0	0.8636599077480517
77	1	EQ_2	EQ_1	1.0	0.8597206924451644
77	1	EQ_2	EQ_2	0.18181818181818182	0.8080613639049171
78	0	EQ_1	EQ_1	1.0	0.8407616067154203
78	1	EQ_1	EQ_1	1.0	0.8407616067154203
79	0	EQ_1	EQ_1	1.0	0.8725396812405707
79	1	EQ_1	EQ_1	1.0	0.8636599077480517
80	0	EQ_1	EQ_1	1.0	0.8381681615604518
80	1	EQ_1	EQ_1	1.0	0.8381681615604518
81	0	EQ_1	EQ_1	0.9555555555555556	0.8894671152861489
81	1	EQ_1	EQ_1	0.9555555555555556	0.8894671152861489
82	0	EQ_1	EQ_1	1.0	0.7823647809260906
82	0	EQ_1	EQ_2	0.02089864158829676	0.4679363577095533
82	0	EQ_1	EQ_3	0.002797202797202797	0.5360914647452024
82	0	EQ_2	EQ_1	0.02089864158829676	0.4679363577095533
82	0	EQ_2	EQ_2	1.0	0.9263114101907659
82	0	EQ_2	EQ_3	0.0001656122685568547	0.3665255477071866
82	0	EQ_3	EQ_1	0.0024009603841536613	0.5360914647452024
82	0	EQ_3	EQ_2	0.0001420212463784582	0.3665255477071866
82	0	EQ_3	EQ_3	0.8571428571428571	0.8894671152861489
82	1	EQ_1	EQ_1	1.0	0.7823647809260906
82	1	EQ_1	EQ_2	0.0033500837520938024	0.5360914647452024
82	1	EQ_1	EQ_3	0.02089864158829676	0.4679363577095533
82	1	EQ_2	EQ_1	0.0033500837520938024	0.5360914647452024
82	1	EQ_2	EQ_2	1.0	0.8832063484213408
82	1	EQ_2	EQ_3	0.00019860184302510328	0.3665255477071866
82	1	EQ_3	EQ_1	0.02089864158829676	0.4679363577095533
82	1	EQ_3	EQ_2	0.00019860184302510328	0.3665255477071866
82	1	EQ_3	EQ_3	1.0	0.9263114101907659
82	2	EQ_1	EQ_1	1.0	0.8381681615604518
82	2	EQ_1	EQ_2	0.0033500837520938024	0.5360914647452024
82	2	EQ_2	EQ_1	0.0033500837520938024	0.5360914647452024
82	2	EQ_2	EQ_2	0.6666666666666666	0.8289003930493086
83	0	EQ_1	EQ_1	1.0	0.9047588793060533
83	0	EQ_1	EQ_2	0.8392857142857143	0.8560533707353247
83	0	EQ_2	EQ_1	0.8392857142857143	0.8560533707353247
83	0	EQ_2	EQ_2	1.0	0.9047588793060533
83	1	EQ_1	EQ_1	1.0	0.9047588793060533
83	1	EQ_1	EQ_2	0.8392857142857143	0.8560533707353247
83	1	EQ_2	EQ_1	0.8392857142857143	0.8560533707353247
83	1	EQ_2	EQ_2	1.0	0.9047588793060533
84	0	EQ_1	EQ_1	1.0	0.8381681615604518
84	1	EQ_1	EQ_1	1.0	0.8381681615604518
85	0	EQ_1	EQ_1	0.9583333333333334	0.8894671152861489
85	2	EQ_1	EQ_1	0.7419354838709677	0.8333325492717291
85	1	EQ_1	EQ_1	0.9583333333333334	0.9047588793060533
