Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
39	1	C_EQ_1	C_EQ_2	0.09059233449477352	0.7962501488161969
39	1	C_EQ_2	C_EQ_1	0.07848837209302326	0.4234130207994591
39	1	C_EQ_2	C_EQ_2	0.21739130434782608	0.9249023553422289
39	2	C_EQ_1	C_EQ_1	0.09580838323353294	0.6467681741201219
39	2	C_EQ_1	C_EQ_2	0.11016949152542373	0.7962501488161969
39	2	C_EQ_2	C_EQ_1	0.09712230215827339	0.4234130207994591
39	2	C_EQ_2	C_EQ_2	0.21739130434782608	0.9128143345046266
39	3	C_EQ_1	C_EQ_1	0.09580838323353294	0.6467681741201219
39	3	C_EQ_1	C_EQ_2	0.09059233449477352	0.7962501488161969
39	3	C_EQ_1	C_EQ_3	0.11016949152542373	0.7962501488161969
39	3	C_EQ_2	C_EQ_1	0.07848837209302326	0.4234130207994591
39	3	C_EQ_2	C_EQ_2	0.21739130434782608	0.9249023553422289
39	3	C_EQ_2	C_EQ_3	0.13071895424836602	0.7639905488183583
39	3	C_EQ_3	C_EQ_1	0.09712230215827339	0.4234130207994591
39	3	C_EQ_3	C_EQ_2	0.11695906432748537	0.7639905488183583
39	3	C_EQ_3	C_EQ_3	0.21739130434782608	0.9128143345046266
40	0	C_EQ_1	C_EQ_1	0.8955223880597015	0.9249023553422289
40	1	C_EQ_1	C_EQ_1	0.8955223880597015	0.8945871288175365
40	2	C_EQ_1	C_EQ_1	0.8955223880597015	0.9249023553422289
41	0	C_EQ_1	C_EQ_1	0.2542372881355932	0.9029377023335896
41	0	C_EQ_1	C_EQ_2	0.10315186246418338	0.6400959460313904
41	0	C_EQ_2	C_EQ_1	0.0364963503649635	0.38111541281966277
41	0	C_EQ_2	C_EQ_2	0.03819444444444445	0.4117538219135112
41	1	C_EQ_1	C_EQ_1	0.2542372881355932	0.857038306488651
41	1	C_EQ_1	C_EQ_2	0.08450704225352113	0.6400959460313904
41	1	C_EQ_2	C_EQ_1	0.03225806451612903	0.38111541281966277
41	1	C_EQ_2	C_EQ_2	0.03363914373088685	0.4117538219135112
42	0	C_EQ_1	C_EQ_1	1.0	0.9029377023335896
42	1	C_EQ_1	C_EQ_1	0.5555555555555556	0.9029377023335896
42	2	C_EQ_1	C_EQ_1	1.0	0.9029377023335896
43	0	C_EQ_1	C_EQ_1	0.2727272727272727	0.6977376670422435
43	1	C_EQ_1	C_EQ_1	0.2323943661971831	0.6344731180468467
43	2	C_EQ_1	C_EQ_1	0.12102689486552567	0.6344731180468467
44	0	C_EQ_1	C_EQ_1	0.18740239458615304	0.8653888800047039
44	0	C_EQ_1	C_EQ_2	0.18740239458615304	0.8653888800047039
44	0	C_EQ_2	C_EQ_1	0.18089395267309377	0.8873535330133433
44	0	C_EQ_2	C_EQ_2	0.18588276711846505	0.9029377023335896
44	1	C_EQ_1	C_EQ_1	0.24576734025122884	0.9029377023335896
44	1	C_EQ_1	C_EQ_2	0.24576734025122884	0.9029377023335896
44	1	C_EQ_2	C_EQ_1	0.23682761152928217	0.9249023553422289
44	1	C_EQ_2	C_EQ_2	0.2436773121654052	0.9404865246624751
45	0	C_EQ_1	C_EQ_1	0.09482758620689655	0.8465205839979691
45	1	C_EQ_1	C_EQ_1	0.10476190476190476	0.8465205839979691
46	0	C_EQ_1	C_EQ_1	0.046511627906976744	0.580794492490021
46	0	C_EQ_1	C_EQ_2	0.04788732394366197	0.580794492490021
46	1	C_EQ_1	C_EQ_1	0.046511627906976744	0.580794492490021
46	1	C_EQ_1	C_EQ_2	0.04788732394366197	0.580794492490021
47	0	C_EQ_1	C_EQ_1	0.0020182370820668693	0.5863841373190003
47	1	C_EQ_1	C_EQ_1	0.0018442395289412288	0.5863841373190003
47	1	C_EQ_1	C_EQ_2	0.0020162759625895785	0.5863841373190003
47	1	C_EQ_1	C_EQ_3	0.0018247773991425745	0.5863841373190003
