Character Number	State Number	SimJ Score	NIC Score
76	1	0.6666666666666666	0.9263114101907659
77	0	1.0	0.8965649873497815
77	1	1.0	0.8636599077480517
78	0	1.0	0.8407616067154203
78	1	1.0	0.8407616067154203
79	0	1.0	0.8725396812405707
79	1	1.0	0.8636599077480517
80	0	1.0	0.8381681615604518
80	1	1.0	0.8381681615604518
81	0	0.20833333333333334	0.8333325492717291
81	1	0.20833333333333334	0.8192090758307077
82	0	1.0	0.8894671152861489
82	1	1.0	0.8832063484213408
82	2	1.0	0.9263114101907659
83	0	0.2786885245901639	0.8526228203815318
83	1	0.2786885245901639	0.805263081958722
84	0	1.0	0.8381681615604518
84	1	1.0	0.8381681615604518
85	0	0.92	0.8894671152861489
85	2	0.92	0.8333325492717291
85	1	0.92	0.9047588793060533
86	0	0.10738255033557047	0.6448786247656828
86	1	0.10738255033557047	0.6448786247656828
87	0	1.0	0.8526228203815318
87	1	1.0	0.8526228203815318
88	0	1.0	0.8381681615604518
88	1	1.0	0.8381681615604518
89	0	1.0	0.8636599077480517
89	1	1.0	0.8636599077480517
90	0	0.375	0.8434881059612479
90	1	0.375	0.8679145844014362
91	0	0.16688396349413298	0.8110151838744357
91	1	1.0	0.8597206924451644
92	0	1.0	0.8965649873497815
92	1	0.6767676767676768	0.8776059016200373
93	0	0.47692307692307695	0.8434881059612479
93	1	0.47692307692307695	0.8434881059612479
94	0	0.42546245919477693	0.8636599077480517
94	1	0.42546245919477693	0.8636599077480517
94	2	0.4857142857142857	0.8597206924451644
95	0	1.0	0.8636599077480517
95	1	1.0	0.8636599077480517
96	0	0.6666666666666666	0.8381681615604518
96	1	0.6666666666666666	0.8381681615604518
97	0	0.46408839779005523	0.8434881059612479
97	1	0.46408839779005523	0.8434881059612479
98	0	0.7666666666666667	0.8381681615604518
98	2	0.7333333333333333	0.8832063484213408
98	1	0.18930041152263374	0.7899713179388176
99	0	1.0	0.8268156128434346
99	1	1.0	0.8268156128434346
100	0	0.30357142857142855	0.7670730169061862
100	1	0.30357142857142855	0.7726734637074897
101	0	0.06463878326996197	0.6154667221070759
101	1	0.5708502024291497	0.8597206924451644
102	0	0.2	0.6148566140427393
102	1	0.017857142857142856	0.6587446460826476
102	2	1.0	0.8381681615604518
103	0	0.6666666666666666	0.8463620535167237
103	1	0.5714285714285714	0.8463620535167237
104	0	1.0	0.8356953863359535
104	1	0.5714285714285714	0.8381681615604518
105	0	0.2310866574965612	0.8560533707353247
105	1	0.15231187669990934	0.8560533707353247
106	0	0.7125	0.9416031742106703
106	1	0.7125	0.9263114101907659
107	0	0.3783783783783784	0.8434881059612479
107	1	0.21497120921305182	0.7197132784833764
108	0	0.0	0.0
108	1	0.0	0.0
109	0	1.0	0.8381681615604518
109	1	1.0	0.8381681615604518
110	0	1.0	0.8776059016200373
110	1	1.0	0.9263114101907659
110	2	1.0	0.8894671152861489
111	0	0.15042630937880633	0.8210111155744947
111	1	0.15042630937880633	0.8039173118108033
112	0	1.0	0.8636599077480517
112	1	0.18181818181818182	0.8494003136653085
113	0	0.5603448275862069	0.8894671152861489
113	1	0.16774193548387098	0.8407616067154203
114	0	0.9642857142857143	0.9047588793060533
114	1	0.9642857142857143	0.8776059016200373
115	0	1.0	0.8776059016200373
115	1	1.0	0.8679145844014362
115	2	1.0	0.8597206924451644
115	3	0.0030468248877485566	0.5934306128096409
116	0	1.0	0.8776059016200373
116	1	1.0	0.9416031742106703
117	0	0.6200607902735562	0.8095177586121066
117	1	0.6200607902735562	0.8095177586121066
118	0	1.0	0.8013238666558348
118	1	1.0	0.8013238666558348
119	0	0.3	0.7806218352201233
119	1	0.3	0.7814861645330097
120	0	0.8490566037735849	0.9263114101907659
120	1	0.8490566037735849	0.9263114101907659
121	0	0.039160839160839164	0.3997957918763736
121	1	0.04416403785488959	0.3997957918763736
122	0	0.4925373134328358	0.9416031742106703
122	1	0.4925373134328358	0.9144501965246544
123	0	0.11208791208791209	0.7841668206698776
123	1	0.02773246329526917	0.6922341949797829
124	0	1.0	0.9047588793060533
124	1	1.0	0.8894671152861489
125	0	0.4636542239685658	0.6269838887368469
125	2	0.00846145337905099	0.6658672587013202
125	1	0.31742738589211617	0.697528479191066
126	0	1.0	0.8636599077480517
126	1	1.0	0.8636599077480517
127	0	1.0	0.8894671152861489
127	1	1.0	0.9144501965246544
127	2	1.0	0.8894671152861489
128	0	1.0	0.8228763975405472
128	1	1.0	0.8228763975405472
129	0	1.0	0.9631557050953831
129	1	1.0	0.8776059016200373
130	0	0.0064516129032258064	0.7726734637074897
130	1	0.08333333333333333	0.7726734637074897
131	0	0.39195979899497485	0.9047588793060533
131	1	0.39195979899497485	0.9047588793060533
132	0	0.41876430205949655	0.8463620535167237
132	1	0.41876430205949655	0.8463620535167237
133	0	1.0	0.8832063484213408
133	1	1.0	0.8636599077480517
134	0	0.3651685393258427	0.7832581646707165
134	1	0.7222222222222222	0.7832581646707165
134	2	0.9558823529411765	0.8463620535167237
135	0	0.41702127659574467	0.8526228203815318
135	1	0.41702127659574467	0.8526228203815318
136	0	0.5625	0.8407616067154203
136	1	0.5625	0.8407616067154203
137	0	1.0	0.8434881059612479
137	1	1.0	0.8434881059612479
137	2	0.0	0.0
138	0	1.0	0.8157785254769148
138	1	1.0	0.8157785254769148
139	0	0.8620689655172413	0.8039173118108033
